128205	stick-thin	55	53	0.04	2	6	0	1	26	10	9	1	0.02	0.05	0.00	0.01	0.22	0.08	0.07	0.01
128215	subversively	55	53	0.00	12	6	1	1	3	12	6	14	0.10	0.05	0.01	0.01	0.03	0.10	0.05	0.12
128225	sylvatica	55	29	0.02	0	5	0	0	2	19	2	26	0.00	0.04	0.00	0.00	0.02	0.15	0.02	0.22
128235	taron	55	28	1.00	14	0	1	4	18	5	12	1	0.11	0.00	0.01	0.03	0.15	0.04	0.10	0.01
128245	theming	55	37	0.07	18	16	0	2	0	5	2	12	0.14	0.12	0.00	0.02	0.00	0.04	0.02	0.10
128255	three-foot-long	55	55	0.02	1	0	1	3	11	23	6	10	0.01	0.00	0.01	0.02	0.09	0.18	0.05	0.08
128265	toal	55	23	0.95	2	2	0	22	0	3	17	7	0.02	0.02	0.00	0.17	0.00	0.02	0.14	0.06
128275	towelette	55	45	0.13	3	2	15	5	11	10	2	0	0.02	0.02	0.12	0.04	0.09	0.08	0.02	0.00
128285	tunelessly	55	51	0.07	1	2	3	0	41	4	1	1	0.01	0.02	0.02	0.00	0.35	0.03	0.01	0.01
128295	underequipped	55	51	0.02	1	9	0	8	7	12	12	6	0.01	0.07	0.00	0.06	0.06	0.10	0.10	0.05
128305	urologic	55	42	0.33	6	4	0	0	1	26	9	9	0.05	0.03	0.00	0.00	0.01	0.21	0.07	0.08
128315	verplank	55	43	1.00	0	2	0	0	0	19	33	1	0.00	0.02	0.00	0.00	0.00	0.15	0.27	0.01
128325	walkley	55	23	1.00	15	12	0	2	0	1	15	8	0.12	0.09	0.00	0.02	0.00	0.01	0.12	0.07
128335	wenda	55	10	1.00	3	0	0	0	45	3	3	1	0.02	0.00	0.00	0.00	0.38	0.02	0.02	0.01
128345	wingsuit	55	21	0.15	3	2	3	9	0	38	0	0	0.02	0.02	0.02	0.07	0.00	0.30	0.00	0.00
128355	woooo	55	47	0.73	8	13	16	1	9	5	1	2	0.06	0.10	0.12	0.01	0.08	0.04	0.01	0.02
128365	yormark	55	13	1.00	6	5	0	4	0	0	38	0	0.05	0.04	0.00	0.03	0.00	0.00	0.31	0.00
128375	abhay	54	18	1.00	19	6	0	0	0	7	3	3	0.15	0.05	0.00	0.00	0.00	0.06	0.02	0.03
128385	adell	54	40	1.00	0	6	8	3	0	14	16	7	0.00	0.05	0.06	0.02	0.00	0.11	0.13	0.06
128395	algebraically	54	40	0.07	8	21	0	0	0	2	0	23	0.06	0.16	0.00	0.00	0.00	0.02	0.00	0.19
128405	american-israeli	54	48	1.00	2	10	0	10	1	11	11	9	0.02	0.08	0.00	0.08	0.01	0.09	0.09	0.08
128415	antitype	54	30	0.06	4	23	0	0	1	3	0	23	0.03	0.18	0.00	0.00	0.01	0.02	0.00	0.19
128425	aretino	54	20	0.98	0	0	2	0	1	15	1	35	0.00	0.00	0.02	0.00	0.01	0.12	0.01	0.29
128435	atque	54	36	0.11	1	4	3	2	7	3	0	32	0.01	0.03	0.02	0.02	0.06	0.02	0.00	0.27
128445	barbaresco	54	27	0.98	0	7	1	0	1	8	34	2	0.00	0.05	0.01	0.00	0.01	0.06	0.28	0.02
128455	bayon	54	13	0.48	0	0	38	4	1	2	2	6	0.00	0.00	0.30	0.03	0.01	0.02	0.02	0.05
128465	benzes	54	49	0.89	5	6	3	2	9	15	10	4	0.04	0.05	0.02	0.02	0.08	0.12	0.08	0.03
128475	bipartite	54	40	0.09	8	6	0	0	1	7	1	31	0.06	0.05	0.00	0.00	0.01	0.06	0.01	0.26
128485	blunk	54	22	0.96	0	10	1	3	0	0	37	2	0.00	0.08	0.01	0.02	0.00	0.00	0.30	0.02
128495	bradying	54	46	0.22	0	0	54	0	0	0	0	0	0.00	0.00	0.42	0.00	0.00	0.00	0.00	0.00
128505	busted-up	54	50	0.00	1	2	9	1	27	8	5	1	0.01	0.02	0.07	0.01	0.23	0.06	0.04	0.01
128515	cannister	54	46	0.15	6	6	2	1	25	7	6	1	0.05	0.05	0.02	0.01	0.21	0.06	0.05	0.01
128525	cattiness	54	47	0.06	12	16	1	5	8	6	5	1	0.10	0.12	0.01	0.04	0.07	0.05	0.04	0.01
128535	chewning	54	18	1.00	2	0	0	8	1	13	25	4	0.02	0.00	0.00	0.06	0.01	0.10	0.21	0.03
128545	claribel	54	15	1.00	1	0	2	0	28	3	19	0	0.01	0.00	0.02	0.00	0.24	0.02	0.16	0.00
128555	collab	54	35	0.17	29	9	5	0	1	2	5	2	0.23	0.07	0.04	0.00	0.01	0.02	0.04	0.02
128565	conakry	54	32	1.00	4	14	4	1	6	3	6	15	0.03	0.11	0.03	0.01	0.05	0.02	0.05	0.13
128575	corkscrewed	54	53	0.02	1	1	4	0	30	11	5	2	0.01	0.01	0.03	0.00	0.25	0.09	0.04	0.02
128585	crl	54	29	0.85	17	12	1	0	0	13	4	7	0.14	0.09	0.01	0.00	0.00	0.10	0.03	0.06
128595	culturalist	54	23	0.07	17	0	0	2	0	3	1	31	0.14	0.00	0.00	0.02	0.00	0.02	0.01	0.26
128605	declamation	54	44	0.02	0	12	0	0	10	7	2	22	0.00	0.09	0.00	0.00	0.08	0.06	0.02	0.18
128615	desideratum	54	51	0.04	6	16	0	0	5	3	2	22	0.05	0.12	0.00	0.00	0.04	0.02	0.02	0.18
128625	diccionario	54	25	0.85	0	0	1	0	5	1	0	46	0.00	0.00	0.01	0.00	0.04	0.01	0.00	0.38
128635	docilely	54	54	0.02	1	3	0	1	32	6	5	6	0.01	0.02	0.00	0.01	0.27	0.05	0.04	0.05
128645	drama/theatre	54	8	0.07	0	0	0	0	0	0	0	54	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.45
128655	dvd-rw	54	17	1.00	0	7	0	0	0	35	12	0	0.00	0.05	0.00	0.00	0.00	0.28	0.10	0.00
128665	electron-positron	54	39	0.15	3	10	0	0	1	5	3	32	0.02	0.08	0.00	0.00	0.01	0.04	0.02	0.27
128675	equivocated	54	51	0.00	9	6	2	8	5	8	5	11	0.07	0.05	0.02	0.06	0.04	0.06	0.04	0.09
128685	evangelina	54	21	1.00	1	2	23	4	4	1	14	3	0.01	0.02	0.18	0.03	0.03	0.01	0.11	0.03
128695	fala	54	27	0.81	1	4	12	2	17	9	5	3	0.01	0.03	0.09	0.02	0.14	0.07	0.04	0.03
128705	fictionalization	54	47	0.00	3	10	0	2	2	2	6	29	0.02	0.08	0.00	0.02	0.02	0.02	0.05	0.24
128715	flambe	54	41	0.17	1	8	10	14	4	4	11	2	0.01	0.06	0.08	0.11	0.03	0.03	0.09	0.02
128725	fotos	54	30	0.24	24	7	1	2	11	0	7	2	0.19	0.05	0.01	0.02	0.09	0.00	0.06	0.02
128735	frigidity	54	51	0.07	5	6	1	3	14	4	2	19	0.04	0.05	0.01	0.02	0.12	0.03	0.02	0.16
128745	get'em	54	43	0.35	3	2	41	0	3	3	0	0	0.02	0.02	0.32	0.00	0.03	0.02	0.00	0.00
128755	gobel	54	28	0.98	0	6	3	8	12	4	9	12	0.00	0.05	0.02	0.06	0.10	0.03	0.07	0.10
128765	groom-to-be	54	38	0.13	1	8	9	1	5	11	5	1	0.01	0.06	0.07	0.01	0.04	0.09	0.04	0.01
128775	halawa	54	14	0.52	1	0	17	0	27	6	2	1	0.01	0.00	0.13	0.00	0.23	0.05	0.02	0.01
128785	hauk	54	18	1.00	11	4	3	2	25	2	0	4	0.09	0.03	0.02	0.02	0.21	0.02	0.00	0.03
128795	hellishly	54	52	0.07	7	3	3	5	19	8	7	2	0.06	0.02	0.02	0.04	0.16	0.06	0.06	0.02
128805	hideousness	54	53	0.02	8	7	5	3	16	9	5	1	0.06	0.05	0.04	0.02	0.14	0.07	0.04	0.01
128815	horehound	54	36	0.37	0	2	2	0	9	34	5	1	0.00	0.02	0.02	0.00	0.08	0.27	0.04	0.01
128825	hyperbolically	54	50	0.00	7	10	1	3	3	6	2	22	0.06	0.08	0.01	0.02	0.03	0.05	0.02	0.18
128835	inchworm	54	34	0.48	0	1	13	1	8	17	11	2	0.00	0.01	0.10	0.01	0.07	0.13	0.09	0.02
128845	insufficiencies	54	48	0.00	5	6	2	5	3	6	3	24	0.04	0.05	0.02	0.04	0.03	0.05	0.02	0.20
128855	jari	54	41	1.00	6	11	2	3	0	8	20	4	0.05	0.09	0.02	0.02	0.00	0.06	0.16	0.03
128865	jeweller	54	34	0.06	5	8	9	11	15	3	1	2	0.04	0.06	0.07	0.09	0.13	0.02	0.01	0.02
128875	juntos	54	37	0.50	5	6	7	3	1	0	8	21	0.04	0.05	0.05	0.02	0.01	0.00	0.07	0.18
128885	karelia	54	29	1.00	1	2	1	1	9	29	1	10	0.01	0.02	0.01	0.01	0.08	0.23	0.01	0.08
128895	kleptocrats	54	45	0.06	21	11	0	7	3	6	0	6	0.17	0.09	0.00	0.06	0.03	0.05	0.00	0.05
128905	lacob	54	22	0.96	11	1	0	0	0	9	32	0	0.09	0.01	0.00	0.00	0.00	0.07	0.26	0.00
128915	lazed	54	54	0.00	1	2	1	3	35	6	3	3	0.01	0.02	0.01	0.02	0.30	0.05	0.02	0.03
128925	liffey	54	41	0.98	4	2	2	0	17	15	10	4	0.03	0.02	0.02	0.00	0.14	0.12	0.08	0.03
128935	loiterers	54	49	0.04	2	3	4	4	18	3	18	2	0.02	0.02	0.03	0.03	0.15	0.02	0.15	0.02
128945	lovera	54	19	1.00	3	5	0	0	1	9	23	13	0.02	0.04	0.00	0.00	0.01	0.07	0.19	0.11
128955	maikel	54	26	0.94	1	12	0	3	16	6	13	3	0.01	0.09	0.00	0.02	0.14	0.05	0.11	0.03
128965	marien	54	29	1.00	1	1	0	0	3	33	5	11	0.01	0.01	0.00	0.00	0.03	0.26	0.04	0.09
128975	mazurka	54	31	0.20	0	2	7	5	24	3	8	5	0.00	0.02	0.05	0.04	0.20	0.02	0.07	0.04
128985	metacarpals	54	36	0.06	3	10	19	0	5	1	0	16	0.02	0.08	0.15	0.00	0.04	0.01	0.00	0.13
128995	mid-tempo	54	52	0.17	14	13	8	1	1	11	6	0	0.11	0.10	0.06	0.01	0.01	0.09	0.05	0.00
129005	moncrieff	54	29	1.00	4	9	8	1	20	0	4	2	0.03	0.07	0.06	0.01	0.17	0.00	0.03	0.02
129015	muggs	54	28	0.98	4	4	18	5	3	10	7	2	0.03	0.03	0.14	0.04	0.03	0.08	0.06	0.02
129025	nahl	54	13	1.00	2	3	0	0	0	34	13	2	0.02	0.02	0.00	0.00	0.00	0.27	0.11	0.02
129035	nett	54	26	0.69	6	5	0	0	25	12	1	5	0.05	0.04	0.00	0.00	0.21	0.10	0.01	0.04
129045	non-canon	54	31	0.20	8	44	0	0	0	0	0	2	0.06	0.34	0.00	0.00	0.00	0.00	0.00	0.02
129055	nrem	54	11	1.00	5	34	2	0	0	5	0	8	0.04	0.26	0.02	0.00	0.00	0.04	0.00	0.07
129065	ofili	54	27	1.00	3	7	0	0	0	8	16	20	0.02	0.05	0.00	0.00	0.00	0.06	0.13	0.17
129075	oppen	54	18	0.98	5	5	6	0	7	0	0	30	0.04	0.04	0.05	0.00	0.06	0.00	0.00	0.25
129085	otello	54	37	1.00	1	9	0	3	1	4	35	1	0.01	0.07	0.00	0.02	0.01	0.03	0.29	0.01
129095	ower	54	40	0.09	9	4	13	0	15	5	2	3	0.07	0.03	0.10	0.00	0.13	0.04	0.02	0.03
129105	parterres	54	28	0.00	0	5	0	0	6	39	1	3	0.00	0.04	0.00	0.00	0.05	0.31	0.01	0.03
129115	peircean	54	12	1.00	1	23	0	0	0	0	0	30	0.01	0.18	0.00	0.00	0.00	0.00	0.00	0.25
129125	perimortem	54	37	0.15	2	0	35	0	0	8	4	1	0.02	0.00	0.27	0.00	0.00	0.06	0.03	0.01
129135	pettway	54	19	1.00	0	1	0	2	0	33	15	3	0.00	0.01	0.00	0.02	0.00	0.26	0.12	0.03
129145	pictograph	54	41	0.02	3	10	3	0	9	11	12	6	0.02	0.08	0.02	0.00	0.08	0.09	0.10	0.05
129155	pmf	54	15	1.00	0	13	0	0	0	10	3	28	0.00	0.10	0.00	0.00	0.00	0.08	0.02	0.23
129165	pooh-poohing	54	54	0.07	7	6	3	12	4	12	7	3	0.06	0.05	0.02	0.10	0.03	0.10	0.06	0.03
129175	pre-clearance	54	23	0.06	10	23	0	4	1	1	10	5	0.08	0.18	0.00	0.03	0.01	0.01	0.08	0.04
129185	pseudogenes	54	17	0.11	7	20	0	0	1	7	0	19	0.06	0.16	0.00	0.00	0.01	0.06	0.00	0.16
129195	ramakrishna	54	29	1.00	14	3	1	1	6	4	7	18	0.11	0.02	0.01	0.01	0.05	0.03	0.06	0.15
129205	reaganites	54	48	1.00	9	8	2	4	0	14	9	8	0.07	0.06	0.02	0.03	0.00	0.11	0.07	0.07
129215	requite	54	40	0.07	5	20	15	0	5	4	0	5	0.04	0.16	0.12	0.00	0.04	0.03	0.00	0.04
129225	ringwood	54	38	1.00	2	6	3	2	1	10	22	8	0.02	0.05	0.02	0.02	0.01	0.08	0.18	0.07
129235	rosiglitazone	54	22	0.07	2	25	0	3	0	5	3	16	0.02	0.19	0.00	0.02	0.00	0.04	0.02	0.13
129245	saint-saens	54	38	1.00	0	4	3	0	11	2	25	9	0.00	0.03	0.02	0.00	0.09	0.02	0.21	0.08
129255	sangamon	54	44	1.00	5	8	1	1	10	8	20	1	0.04	0.06	0.01	0.01	0.08	0.06	0.16	0.01
129265	schmeck	54	15	1.00	1	0	1	0	0	0	0	52	0.01	0.00	0.01	0.00	0.00	0.00	0.00	0.43
129275	sebastiani	54	14	1.00	0	0	0	1	0	18	33	2	0.00	0.00	0.00	0.01	0.00	0.14	0.27	0.02
129285	semantical	54	41	0.02	14	18	0	14	0	1	2	5	0.11	0.14	0.00	0.11	0.00	0.01	0.02	0.04
129295	shambala	54	30	0.96	2	6	28	2	1	7	7	1	0.02	0.05	0.22	0.02	0.01	0.06	0.06	0.01
129305	shipka	54	23	1.00	15	1	0	6	2	15	15	0	0.12	0.01	0.00	0.05	0.02	0.12	0.12	0.00
129315	single-domain	54	7	0.06	0	35	0	0	0	1	1	17	0.00	0.27	0.00	0.00	0.00	0.01	0.01	0.14
129325	sleeter	54	28	0.98	0	0	0	1	0	1	1	51	0.00	0.00	0.00	0.01	0.00	0.01	0.01	0.43
129335	solanum	54	34	0.96	1	18	1	1	0	17	0	16	0.01	0.14	0.01	0.01	0.00	0.13	0.00	0.13
129345	spironolactone	54	21	0.30	2	1	1	0	0	9	2	38	0.02	0.01	0.01	0.00	0.00	0.07	0.02	0.32
129355	sterman	54	27	0.96	0	19	0	3	0	12	7	13	0.00	0.15	0.00	0.02	0.00	0.10	0.06	0.11
129365	sub-regional	54	32	0.04	4	15	1	1	0	0	1	32	0.03	0.12	0.01	0.01	0.00	0.00	0.01	0.27
129375	sunda	54	38	1.00	8	3	1	1	6	20	0	15	0.06	0.02	0.01	0.01	0.05	0.16	0.00	0.13
129385	tactual	54	25	0.22	0	4	0	0	0	6	0	44	0.00	0.03	0.00	0.00	0.00	0.05	0.00	0.37
129395	targan	54	5	1.00	0	0	0	0	32	22	0	0	0.00	0.00	0.00	0.00	0.27	0.17	0.00	0.00
129405	tenley	54	26	1.00	4	10	17	5	5	4	9	0	0.03	0.08	0.13	0.04	0.04	0.03	0.07	0.00
129415	tickborne	54	19	0.07	0	11	0	0	1	6	1	35	0.00	0.09	0.00	0.00	0.01	0.05	0.01	0.29
129425	tovah	54	37	0.85	3	5	4	3	2	14	12	3	0.02	0.04	0.03	0.02	0.02	0.11	0.10	0.03
129435	tyrian	54	24	0.98	0	11	0	0	15	22	0	6	0.00	0.09	0.00	0.00	0.13	0.17	0.00	0.05
129445	unisyn	54	5	1.00	0	9	0	0	0	1	0	44	0.00	0.07	0.00	0.00	0.00	0.01	0.00	0.37
129455	uua	54	20	1.00	23	22	0	0	0	3	0	6	0.19	0.17	0.00	0.00	0.00	0.02	0.00	0.05
129465	vindaloo	54	42	0.31	3	5	11	0	5	10	14	0	0.02	0.04	0.09	0.00	0.04	0.08	0.11	0.00
129475	wcpn	54	47	0.98	0	4	1	45	0	0	4	0	0.00	0.03	0.01	0.36	0.00	0.00	0.03	0.00
129485	whampoa	54	22	1.00	7	8	0	0	0	34	4	1	0.06	0.06	0.00	0.00	0.00	0.27	0.03	0.01
129495	wishfully	54	53	0.02	11	9	2	1	6	9	7	9	0.09	0.07	0.02	0.01	0.05	0.07	0.06	0.08
129505	youngers	54	31	0.69	4	4	6	4	17	1	14	3	0.03	0.03	0.05	0.03	0.14	0.01	0.11	0.03
129515	aand	53	49	0.36	16	17	6	4	2	3	0	4	0.13	0.13	0.05	0.03	0.02	0.02	0.00	0.03
129525	actress/model	53	9	0.87	2	1	1	46	0	2	0	0	0.02	0.01	0.01	0.36	0.00	0.02	0.00	0.00
129535	aion	53	32	0.70	25	12	4	0	0	5	0	7	0.20	0.09	0.03	0.00	0.00	0.04	0.00	0.06
129545	all-loving	53	46	0.09	14	14	2	7	2	8	2	4	0.11	0.11	0.02	0.06	0.02	0.06	0.02	0.03
129555	annah	53	16	1.00	1	3	0	4	36	0	4	5	0.01	0.02	0.00	0.03	0.30	0.00	0.03	0.04
129565	apn	53	18	0.96	28	8	0	0	0	0	9	7	0.23	0.06	0.00	0.00	0.00	0.00	0.07	0.06
129575	asthma-related	53	25	0.06	7	5	0	0	0	7	5	29	0.06	0.04	0.00	0.00	0.00	0.06	0.04	0.24
129585	bailie	53	27	0.81	4	2	0	2	11	17	8	9	0.03	0.02	0.00	0.02	0.09	0.13	0.07	0.08
129595	barque	53	32	0.64	5	9	3	1	24	4	4	3	0.04	0.07	0.02	0.01	0.20	0.03	0.03	0.03
129605	beginnin	53	40	0.15	2	6	30	1	14	0	0	0	0.02	0.05	0.23	0.01	0.12	0.00	0.00	0.00
129615	big-tent	53	43	0.02	10	11	0	8	0	15	8	1	0.08	0.09	0.00	0.06	0.00	0.12	0.07	0.01
129625	bivalent	53	28	0.09	0	10	0	0	2	1	0	40	0.00	0.08	0.00	0.00	0.02	0.01	0.00	0.33
129635	borucki	53	26	1.00	2	4	0	0	0	36	7	4	0.02	0.03	0.00	0.00	0.00	0.29	0.06	0.03
129645	broadscale	53	28	0.06	0	3	0	1	0	2	0	47	0.00	0.02	0.00	0.01	0.00	0.02	0.00	0.39
129655	buzzer-beating	53	52	0.02	4	9	1	1	0	11	27	0	0.03	0.07	0.01	0.01	0.00	0.09	0.22	0.00
129665	carrot-and-stick	53	50	0.00	0	6	0	7	3	7	10	20	0.00	0.05	0.00	0.06	0.03	0.06	0.08	0.17
129675	categorisation	53	42	0.06	11	14	1	0	0	3	0	24	0.09	0.11	0.01	0.00	0.00	0.02	0.00	0.20
129685	centura	53	30	1.00	2	0	0	1	1	2	46	1	0.02	0.00	0.00	0.01	0.01	0.02	0.38	0.01
129695	choteau	53	20	1.00	0	0	1	0	44	4	2	2	0.00	0.00	0.01	0.00	0.37	0.03	0.02	0.02
129705	clitics	53	6	0.06	0	0	0	0	0	0	0	53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.44
129715	cods	53	46	0.68	15	2	3	2	13	5	7	6	0.12	0.02	0.02	0.02	0.11	0.04	0.06	0.05
129725	combi	53	31	0.36	13	2	1	2	6	16	10	3	0.10	0.02	0.01	0.02	0.05	0.13	0.08	0.03
129735	coss	53	26	0.96	8	5	8	3	3	12	7	7	0.06	0.04	0.06	0.02	0.03	0.10	0.06	0.06
129745	cronje	53	10	1.00	1	3	2	1	0	40	2	4	0.01	0.02	0.02	0.01	0.00	0.32	0.02	0.03
129755	daines	53	32	1.00	2	3	0	6	0	14	24	4	0.02	0.02	0.00	0.05	0.00	0.11	0.20	0.03
129765	deadbolts	53	42	0.09	2	4	11	5	22	6	3	0	0.02	0.03	0.09	0.04	0.19	0.05	0.02	0.00
129775	delonge	53	20	0.98	0	7	1	6	0	35	3	1	0.00	0.05	0.01	0.05	0.00	0.28	0.02	0.01
129785	deselection	53	10	0.02	0	0	0	0	0	4	0	48	0.00	0.00	0.00	0.00	0.00	0.03	0.00	0.40
129795	discrete-time	53	19	0.08	1	9	0	0	0	0	0	43	0.01	0.07	0.00	0.00	0.00	0.00	0.00	0.36
129805	doorless	53	51	0.04	2	3	1	2	39	3	2	1	0.02	0.02	0.01	0.02	0.33	0.02	0.02	0.01
129815	duckduckgo	53	23	0.91	7	23	0	6	0	10	1	6	0.06	0.18	0.00	0.05	0.00	0.08	0.01	0.05
129825	efm	53	13	0.98	3	0	1	0	0	6	1	42	0.02	0.00	0.01	0.00	0.00	0.05	0.01	0.35
129835	enderle	53	32	0.98	2	1	0	3	0	14	31	2	0.02	0.01	0.00	0.02	0.00	0.11	0.25	0.02
129845	eurythmics	53	41	0.94	1	6	4	2	2	10	23	5	0.01	0.05	0.03	0.02	0.02	0.08	0.19	0.04
129855	extra-biblical	53	40	0.04	17	25	0	1	0	3	1	6	0.14	0.19	0.00	0.01	0.00	0.02	0.01	0.05
129865	felsen	53	13	1.00	0	2	3	3	13	23	6	3	0.00	0.02	0.02	0.02	0.11	0.18	0.05	0.03
129875	floatation	53	42	0.02	7	6	15	2	2	6	6	8	0.06	0.05	0.12	0.02	0.02	0.05	0.05	0.07
129885	fowlers	53	22	0.92	2	5	0	3	7	25	11	0	0.02	0.04	0.00	0.02	0.06	0.20	0.09	0.00
129895	fuerzas	53	38	0.53	1	2	0	1	5	4	5	35	0.01	0.02	0.00	0.01	0.04	0.03	0.04	0.29
129905	galvis	53	22	0.94	24	9	2	4	0	1	13	0	0.19	0.07	0.02	0.03	0.00	0.01	0.11	0.00
129915	geb	53	19	0.92	4	6	6	0	4	9	15	9	0.03	0.05	0.05	0.00	0.03	0.07	0.12	0.08
129925	gimbels	53	26	0.92	4	0	8	1	29	6	4	0	0.03	0.00	0.06	0.01	0.25	0.05	0.03	0.00
129935	gotts	53	10	1.00	22	27	0	2	0	0	1	1	0.18	0.21	0.00	0.02	0.00	0.00	0.01	0.01
129945	greatgrandmother	53	37	0.17	2	2	0	0	30	18	0	1	0.02	0.02	0.00	0.00	0.25	0.14	0.00	0.01
129955	guesstimates	53	50	0.02	14	4	0	7	0	19	5	3	0.11	0.03	0.00	0.06	0.00	0.15	0.04	0.03
129965	hand-pick	53	51	0.02	6	7	5	7	1	7	17	3	0.05	0.05	0.04	0.06	0.01	0.06	0.14	0.03
129975	heavy-hitting	53	51	0.06	1	11	2	2	3	17	16	1	0.01	0.09	0.02	0.02	0.03	0.13	0.13	0.01
129985	hidey-hole	53	39	0.00	5	3	7	0	32	3	0	1	0.04	0.02	0.05	0.00	0.27	0.02	0.00	0.01
129995	hiv-seronegative	53	9	1.00	0	30	0	0	0	0	0	23	0.00	0.23	0.00	0.00	0.00	0.00	0.00	0.19
130005	hsw	53	9	1.00	0	39	4	2	0	1	0	7	0.00	0.30	0.03	0.02	0.00	0.01	0.00	0.06
130015	hydrazine	53	36	0.13	6	10	6	8	7	7	1	8	0.05	0.08	0.05	0.06	0.06	0.06	0.01	0.07
130025	imari	53	28	1.00	0	0	1	0	1	26	25	0	0.00	0.00	0.01	0.00	0.01	0.21	0.21	0.00
130035	injudicious	53	50	0.06	2	6	0	2	9	8	8	18	0.02	0.05	0.00	0.02	0.08	0.06	0.07	0.15
130045	ipse	53	44	0.19	10	5	4	3	4	2	0	25	0.08	0.04	0.03	0.02	0.03	0.02	0.00	0.21
130055	jala	53	29	0.87	5	1	11	2	4	5	21	4	0.04	0.01	0.09	0.02	0.03	0.04	0.17	0.03
130065	juditha	53	30	1.00	0	0	0	21	0	23	9	0	0.00	0.00	0.00	0.17	0.00	0.18	0.07	0.00
130075	kasl	53	24	1.00	2	1	0	0	0	3	20	27	0.02	0.01	0.00	0.00	0.00	0.02	0.16	0.23
130085	kitchen-table	53	49	0.04	9	9	0	10	3	10	12	0	0.07	0.07	0.00	0.08	0.03	0.08	0.10	0.00
130095	krab	53	18	0.87	14	29	0	0	0	8	2	0	0.11	0.23	0.00	0.00	0.00	0.06	0.02	0.00
130105	lahair	53	22	1.00	25	25	0	0	0	0	3	0	0.20	0.19	0.00	0.00	0.00	0.00	0.02	0.00
130115	lateralized	53	23	0.02	1	31	0	1	2	2	0	16	0.01	0.24	0.00	0.01	0.02	0.02	0.00	0.13
130125	linearized	53	39	0.02	2	15	0	0	0	1	0	35	0.02	0.12	0.00	0.00	0.00	0.01	0.00	0.29
130135	low-caste	53	38	0.06	7	3	0	3	9	5	7	19	0.06	0.02	0.00	0.02	0.08	0.04	0.06	0.16
130145	lunch-hour	53	51	0.06	3	2	2	1	15	11	17	2	0.02	0.02	0.02	0.01	0.13	0.09	0.14	0.02
130155	mainmast	53	34	0.02	0	4	4	0	36	7	1	1	0.00	0.03	0.03	0.00	0.30	0.06	0.01	0.01
130165	mandir	53	22	0.60	8	1	0	0	4	5	17	18	0.06	0.01	0.00	0.00	0.03	0.04	0.14	0.15
130175	mcbeth	53	22	1.00	1	1	0	16	6	1	14	13	0.01	0.01	0.00	0.13	0.05	0.01	0.11	0.11
130185	megaprojects	53	43	0.06	18	7	0	0	0	9	9	10	0.14	0.05	0.00	0.00	0.00	0.07	0.07	0.08
130195	michalek	53	23	1.00	10	3	0	4	0	0	23	13	0.08	0.02	0.00	0.03	0.00	0.00	0.19	0.11
130205	mieka	53	7	1.00	1	0	0	0	50	0	2	0	0.01	0.00	0.00	0.00	0.42	0.00	0.02	0.00
130215	modder	53	25	0.42	5	7	1	0	9	31	0	0	0.04	0.05	0.01	0.00	0.08	0.25	0.00	0.00
130225	mrta	53	15	1.00	8	1	0	16	0	5	0	23	0.06	0.01	0.00	0.13	0.00	0.04	0.00	0.19
130235	musees	53	23	0.75	0	0	0	0	0	16	1	36	0.00	0.00	0.00	0.00	0.00	0.13	0.01	0.30
130245	needto	53	43	0.15	2	2	44	0	3	0	1	1	0.02	0.02	0.34	0.00	0.03	0.00	0.01	0.01
130255	nipa	53	12	0.85	7	1	2	0	5	0	1	37	0.06	0.01	0.02	0.00	0.04	0.00	0.01	0.31
130265	notar	53	26	0.74	0	4	1	0	4	9	1	34	0.00	0.03	0.01	0.00	0.03	0.07	0.01	0.28
130275	occults	53	39	0.06	0	5	0	0	0	45	0	2	0.00	0.04	0.00	0.00	0.00	0.36	0.00	0.02
130285	opere	53	24	0.23	3	18	0	0	2	4	0	26	0.02	0.14	0.00	0.00	0.02	0.03	0.00	0.22
130295	overfeed	53	34	0.02	2	4	7	3	2	9	2	24	0.02	0.03	0.05	0.02	0.02	0.07	0.02	0.20
130305	paisleys	53	43	0.21	1	1	1	8	16	19	5	1	0.01	0.01	0.01	0.06	0.14	0.15	0.04	0.01
130315	pavane	53	27	0.74	9	1	1	0	28	5	7	2	0.07	0.01	0.01	0.00	0.24	0.04	0.06	0.02
130325	peopel	53	44	0.09	36	13	0	0	0	0	1	3	0.29	0.10	0.00	0.00	0.00	0.00	0.01	0.03
130335	pigeonholes	53	46	0.13	4	2	0	5	19	8	3	8	0.03	0.02	0.00	0.04	0.16	0.06	0.02	0.07
130345	plessis	53	27	1.00	1	3	0	4	5	3	8	29	0.01	0.02	0.00	0.03	0.04	0.02	0.07	0.24
130355	posterboard	53	46	0.00	10	9	2	2	10	6	5	9	0.08	0.07	0.02	0.02	0.08	0.05	0.04	0.08
130365	premorbid	53	24	0.04	1	5	0	1	0	1	0	45	0.01	0.04	0.00	0.01	0.00	0.01	0.00	0.38
130375	public-education	53	51	0.06	2	4	1	2	0	31	8	5	0.02	0.03	0.01	0.02	0.00	0.25	0.07	0.04
130385	r-square	53	27	0.79	2	2	0	0	0	0	0	49	0.02	0.02	0.00	0.00	0.00	0.00	0.00	0.41
